path,tracked,status_code,exists_on_disk,size_bytes,sha256,source_table,generated_by,reporting_task,maintenance_context
sampleOutput/image-heavy.pdf,1,,1,3591,85af77367093207e01dc2f4e2eee9569b29e37038c67f441d0d5608e046bb362,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
sampleOutput/sample.html,1,,1,4820,95dd15248ddb72e4f994073ddccd1c6991219cb28f9c05957f8a28610d9aefdd,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
sampleOutput/sample.pdf,1,,1,30009,51b8b17a229a690fff1ac252a5756e0b0f05958210920cfca1d4dd4431d2e7ed,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
settings.gradle,1,M,1,105,7680f2286961e469446946f22e8c47abcd9f0eb14458ae52a223f1bd4c8b633e,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/WorkbookUpdater.bas,1,,1,20889,c642b5542ded981e16d4ee8c016eefd64972ab7abe4f46a59bd988a18d9a4747,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/export_project_plan_progress_json.py,1,,1,2000,0d6a05bf144fbe6bb82031b0840f18dbd4af898bb8d7c5531f1eeef3307292df,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/fake-afp-engine.ps1,1,,1,3119,3f36ffd92760e942f5b1819ca99a53c1c9c6236eb809c778bccdba2549d97417,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/fake-afp-engine.sh,1,,1,2219,170a1abb14151ec3c16441df7b565342fb412488a5f807fae84e25004c54b70b,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/init_update_package.sh,1,,1,1071,142426467f9c612048e5b12255739176780ece1c45e0d8ba3369406cf4fa0eb9,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/issues_effectiveness_report.py,1,M,1,4759,6d61de78ab21a300e394a93906f1e7efff7f8b985e576a8a165428c0a1842ea3,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/issues_log_tickle.py,1,,1,3881,fdb93bc1d2c66a9b67c75d4af787af39a067e47bd83c4f19d89d0cf882562e4a,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/pm_workflow.py,0,??,1,4813,c9a8b5e1105fd7b4157b44809bd15a9c818edc86aa19b9506bcb2baa6d2eb56d,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/rollback_manager.py,1,,1,7448,9ed6a5025ab7925dfd27b76551cec5fbf3e2eccc19c5500e7ad3d8b5524c795c,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/run_excel_workbook_refresh.applescript,1,,1,580,25a5cb93a637a93e718b4b52eb25b8e6acab423a1f8bfb3af761526217bf4977,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/run_excel_workbook_refresh.py,1,M,1,4806,5b6a762726ac55db885875b6f2ce740367729beb0fdfb5b468a52f2215492860,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/update_project_plan_workbook.py,1,,1,49008,d97e46ed93d987a9ef52e8a53967c9531762f4fa2cc7a3daea9ca2c1e795b9f4,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
tools/versioning.py,1,,1,3244,de3d379787bce83501416e7a3a5bbd73fb9ea9ac731b637b3eacd75ad7738ec9,repo_file_state,projectStateDb (sync-project -> syncVersionControlState),versionControlLedger,Rebuilt from git ls-files + git status on each projectStateDb run
